t,gamma,leak,mass_total,mass_out
5.93,0.6,0.0007994649844548341,36.98726221813254,0.029570021014247008
5.94,0.5814707790418019,0.0008001261318543126,36.98338599247176,0.029591373577032197
5.95,0.6,0.0008009509681443993,36.979515509866076,0.029618778749138867
5.96,0.6,0.0008016419592437444,36.97563976736467,0.029641224307401924
5.97,0.6,0.000802348293239277,36.97176427824756,0.029664231966697603
5.98,0.1793280092139693,0.000803069872342553,36.96788903917362,0.029687797931463627
5.99,0.6,0.0008071825152283986,36.964138935014006,0.029836806638817395
6.0,0.0,0.0008079086302897006,36.96026342374827,0.029860515797827798
6.01,0.0,0.0008134939463967817,36.95656732134145,0.03006394379551721
6.0200000000000005,0.16968218510011324,0.0008190909937846704,36.952871588552505,0.030267764312665604
6.03,0.6,0.0008233109817751895,36.94912486638238,0.03042062026947617
6.04,0.23148460557169226,0.0008239976047231103,36.94524735442242,0.030442795325947725
6.05,0.5600823527811376,0.0008277342966232062,36.941482284074596,0.03057773185462795
6.0600000000000005,0.2189739779150502,0.0008287593410081867,36.93761680036792,0.030612394957886674
6.07,0.0,0.0008326229302915128,36.9338559319311,0.030751975353009876
6.08,0.24037930310155187,0.0008383147736687541,36.93016247371866,0.030959100795706615
6.09,0.6,0.0008420048865385108,36.92639496566143,0.031092205003338834
6.1000000000000005,0.0,0.0008426755645387095,36.9225157006528,0.031113701762237808
