t,S,R,gain,norm
363,0.1407048300036131,0.8592951699963869,0.9245730206680483,19.999999999999
364,0.13641730354726989,0.8635826964527301,0.9224981464867733,19.999999999999
365,0.13143800003118122,0.8685619999688188,1.0,19.999999999999005
366,0.12680976532742938,0.8731902346725706,0.9814581676282289,19.999999999999005
367,0.12215560478118181,0.8778443952188182,0.9702718613416081,19.999999999999
368,0.11716223825686911,0.8828377617431309,1.0,19.999999999999
369,0.11223046619324606,0.8877695338067539,0.9258658092824278,19.999999999999005
370,0.10932384105791948,0.8906761589420805,1.0,19.999999999999
371,0.10816960122233166,0.8918303987776683,0.962705008504117,19.999999999999
372,0.10596757548896107,0.8940324245110389,0.840249166818772,19.999999999998998
373,0.10709841717090796,0.892901582829092,1.0,19.999999999999
374,0.10451496883467504,0.895485031165325,1.0,19.999999999999005
375,0.10307328395399362,0.8969267160460064,1.0,19.999999999999005
376,0.10079911579671075,0.8992008842032893,0.9165240521307388,19.999999999999
377,0.10038693550070465,0.8996130644992953,1.0,19.999999999999
378,0.09812460475326845,0.9018753952467315,0.8051710095476234,19.999999999999
379,0.09814824709818415,0.9018517529018159,0.8719409412854264,19.999999999999
380,0.09798546331397162,0.9020145366860284,0.9633425390831719,19.999999999999
381,0.0969482405152946,0.9030517594847054,0.9360158023687756,19.999999999999
382,0.0961768579070742,0.9038231420929258,0.8649269051124089,19.999999999999
383,0.09444215980473558,0.9055578401952644,0.8545053236802996,19.999999999999
384,0.09479483584123238,0.9052051641587676,0.9140804059067511,19.999999999999
385,0.09284156651324904,0.907158433486751,1.0,19.999999999998998
386,0.09090049227697516,0.9090995077230248,1.0,19.999999999999
387,0.09150786895312557,0.9084921310468744,0.9576557713978682,19.999999999999
388,0.09073327022099542,0.9092667297790046,1.0,19.999999999998998
389,0.09037142900499928,0.9096285709950007,1.0,19.999999999999
390,0.08849591105097909,0.9115040889490209,0.6249299221081622,19.999999999999005
391,0.09213121908150346,0.9078687809184965,0.592334597404274,19.999999999999
392,0.09520049084560112,0.9047995091543989,0.6661830868517429,19.999999999999005
393,0.09606564752131286,0.9039343524786871,0.7025972627495991,19.999999999999
